0,0.3981481481481481,0.07906976744186046,0.009345794392523364,0.1917808219178082
1,0.8693693693693685,0.7194570135746594,0.6136363636363616,0.8464912280701754
1,0.5935828877005351,0.26881720430107514,0.15675675675675677,0.3160621761658031
0,0.5445026178010471,0.11578947368421057,0.031746031746031744,0.24257425742574257
0,0.3295019157088123,0.05384615384615385,0.007722007722007722,0.16117216117216118
0,0.5903083700440529,0.1504424778761063,0.035555555555555556,0.30165289256198347
1,0.7597765363128497,0.5056179775280906,0.39548022598870075,0.484304932735426
0,0.5161290322580644,0.07027027027027027,0.0,0.2708333333333333
0,0.4408602150537633,0.11891891891891893,0.02717391304347826,0.22395833333333334
1,0.9794520547945218,0.9172413793103463,0.8749999999999979,0.9
1,0.9513888888888874,0.7972027972027963,0.6760563380281683,0.8940397350993378
1,0.976470588235293,0.8579881656804741,0.7499999999999984,0.8232044198895028
1,0.8117647058823524,0.5562130177514786,0.4285714285714282,0.45977011494252873
0,0.44117647058823534,0.030303030303030304,0.0,0.3055555555555556
0,0.4888888888888889,0.06741573033707865,0.0,0.2826086956521739
1,0.8139534883720936,0.6705882352941175,0.6428571428571427,0.7888888888888889
0,0.611111111111111,0.15492957746478872,0.02857142857142857,0.3246753246753247
1,1.0000000000000007,0.9999999999999987,0.9888888888888874,1.0
1,0.6340206185567008,0.20207253886010354,0.07291666666666666,0.36893203883495146
1,0.5829383886255928,0.2904761904761906,0.20574162679425828,0.4166666666666667
1,0.6379310344827583,0.4285714285714291,0.3434782608695648,0.4898785425101215
0,0.4203821656050955,0.07692307692307693,0.012903225806451613,0.21875
1,0.6877637130801685,0.4067796610169486,0.24680851063829812,0.5163934426229508
1,0.6766467065868264,0.3192771084337351,0.18787878787878795,0.4725274725274725
1,0.7692307692307688,0.5335570469798656,0.4781144781144775,0.6064516129032258
1,0.7122641509433976,0.37914691943127926,0.19523809523809535,0.536697247706422
1,0.6299212598425193,0.33992094861660055,0.29365079365079305,0.39436619718309857
1,0.7157360406091373,0.26020408163265324,0.08205128205128205,0.3431372549019608
0,0.33206106870229024,0.030651340996168584,0.0038461538461538464,0.15302491103202848
1,0.7172131147540982,0.36213991769547293,0.1942148760330577,0.4559386973180077
1,0.8782608695652159,0.7117903930131015,0.609649122807019,0.82
1,0.5298013245033114,0.3554817275747511,0.32666666666666677,0.45
0,0.5721153846153846,0.14009661835748785,0.029126213592233004,0.22935779816513763
0,0.319672131147541,0.041152263374485604,0.0,0.16535433070866143
0,0.5300000000000001,0.13567839195979894,0.020202020202020204,0.26046511627906976
1,0.7800000000000005,0.6582914572864335,0.6313131313131312,0.6699029126213593
0,0.6526946107784433,0.1867469879518072,0.024242424242424242,0.3551912568306011
0,0.44394618834080735,0.15315315315315317,0.04524886877828054,0.23376623376623376
1,0.6650246305418717,0.3910891089108913,0.29850746268656714,0.3492647058823529
1,0.728155339805825,0.30731707317073187,0.13725490196078427,0.3476190476190476
1,0.7620481927710855,0.5498489425981852,0.4303030303030312,0.5677233429394812
1,0.9470198675496693,0.6733333333333336,0.48322147651006664,0.774390243902439
1,0.368421052631579,0.061946902654867256,0.0,0.19298245614035087
0,0.5328947368421052,0.0993377483443709,0.013333333333333334,0.21818181818181817
0,0.6184971098265898,0.16860465116279072,0.04678362573099415,0.26666666666666666
0,0.5103092783505154,0.09326424870466324,0.020833333333333332,0.22110552763819097
0,0.579831932773109,0.11814345991561184,0.01694915254237288,0.2289156626506024
0,0.40703517587939697,0.06565656565656566,0.015228426395939085,0.1722488038277512
0,0.5154639175257729,0.09310344827586209,0.010380622837370242,0.23684210526315788
1,0.5845410628019327,0.2766990291262135,0.13658536585365857,0.29493087557603687
1,0.6171875,0.33858267716535395,0.26190476190476186,0.5037593984962406
1,1.0000000000000007,0.9615384615384592,0.9224806201550402,0.9117647058823529
1,0.9916666666666666,0.9663865546218479,0.9406779661016932,0.9923076923076923
0,0.5505617977528093,0.15819209039548027,0.03977272727272727,0.2833333333333333
0,0.41935483870967727,0.07608695652173914,0.03296703296703297,0.2616822429906542
1,0.8351648351648351,0.4555555555555556,0.2584269662921348,0.6470588235294118
1,0.9270833333333328,0.6947368421052633,0.5106382978723406,0.85
0,0.4928909952606633,0.057142857142857134,0.0,0.2350230414746544
1,0.7087378640776697,0.5268292682926833,0.44607843137254855,0.6619718309859155
1,0.8633879781420768,0.6648351648351641,0.5082872928176787,0.7911111111111111
1,0.9606060606060619,0.9209726443768944,0.8963414634146348,0.9298245614035088
0,0.4380165289256197,0.08333333333333333,0.025210084033613446,0.2230769230769231
1,0.7336683417085434,0.35353535353535326,0.20304568527918765,0.4900990099009901
1,0.5138888888888891,0.09302325581395349,0.009345794392523364,0.25203252032520324
0,0.4861111111111112,0.07906976744186046,0.009345794392523364,0.22767857142857142
1,0.8451882845188277,0.5462184873949576,0.40084388185654035,0.6437246963562753
1,0.48500000000000015,0.10552763819095473,0.025252525252525256,0.24271844660194175
1,0.9506726457399116,0.8783783783783764,0.8235294117647042,0.8395061728395061
1,0.5512195121951221,0.3284313725490196,0.2857142857142855,0.2830188679245283
0,0.36125654450261785,0.031578947368421054,0.0,0.16176470588235295
